192.094 	15 	372
192.094 	15 	362
174.929 	15 	281
174.929 	15 	253
174.929 	15 	237
174.929 	15 	234
174.929 	15 	229
174.929 	15 	206
174.929 	15 	206
169.706 	15 	240
169.706 	15 	216
169.706 	15 	202
169.706 	15 	201
169.706 	15 	194
169.706 	15 	197
169.706 	15 	183
150 	15 	163
192.094 	15 	190
150 	15 	184
150 	15 	175
150 	15 	176
174.929 	15 	182
174.929 	15 	177
174.929 	15 	173
174.929 	15 	163
174.929 	15 	157
161.555 	15 	164
161.555 	15 	156
161.555 	15 	157
161.555 	15 	154
161.555 	15 	145
161.555 	15 	144
161.555 	15 	149
161.555 	15 	138
161.555 	15 	138
152.971 	15 	147
152.971 	15 	143
152.971 	15 	136
123.693 	15 	116
123.693 	15 	113
123.693 	15 	112
123.693 	15 	114
123.693 	15 	110
123.693 	15 	111
120 	15 	108
120 	15 	107
120 	15 	104
120 	15 	102
152.971 	15 	1001
152.971 	15 	1001
152.971 	15 	1001
152.971 	15 	1001
152.971 	15 	1001
152.971 	15 	1001
152.971 	15 	1001
152.971 	15 	1001
152.971 	15 	1001
152.971 	15 	1001
152.971 	15 	1001
152.971 	15 	1001
152.971 	15 	1001
152.971 	15 	1001
152.971 	15 	1001
152.971 	15 	1001
152.971 	15 	1001
152.971 	15 	1001
152.971 	15 	1001
152.971 	15 	1001
152.971 	15 	1001
152.971 	15 	1001
152.971 	15 	1001
152.971 	15 	1001
123.693 	15 	1001
123.693 	15 	1001
123.693 	15 	1001
123.693 	15 	1001
123.693 	15 	1001
123.693 	15 	1001
123.693 	15 	1001
123.693 	15 	1001
123.693 	15 	1001
42.4264 	15 	9
123.693 	15 	1001
123.693 	15 	1001
123.693 	15 	1001
123.693 	15 	1001
123.693 	15 	1001
123.693 	15 	1001
123.693 	15 	1001
123.693 	15 	1001
123.693 	15 	1001
123.693 	15 	1001
123.693 	15 	1001
123.693 	15 	1001
123.693 	15 	1001
123.693 	15 	1001
123.693 	15 	1001
123.693 	15 	1001
123.693 	15 	1001
123.693 	15 	1001
123.693 	15 	1001
123.693 	15 	1001
123.693 	15 	1001
123.693 	15 	1001
123.693 	15 	1001
123.693 	15 	1001
123.693 	15 	1001
123.693 	15 	1001
123.693 	15 	1001
123.693 	15 	1001
123.693 	15 	1001
123.693 	15 	1001
212.132 	15 	496
212.132 	15 	492
212.132 	15 	490
212.132 	15 	469
212.132 	15 	465
212.132 	15 	459
212.132 	15 	456
212.132 	15 	467
212.132 	15 	449
212.132 	15 	459
212.132 	15 	440
212.132 	15 	438
169.706 	15 	365
169.706 	15 	361
169.706 	15 	333
169.706 	15 	328
169.706 	15 	326
169.706 	15 	320
169.706 	15 	317
161.555 	15 	747
161.555 	15 	683
161.555 	15 	653
161.555 	15 	643
161.555 	15 	586
161.555 	15 	528
127.279 	15 	223
127.279 	15 	218
127.279 	15 	216
152.971 	15 	630
152.971 	15 	597
152.971 	15 	554
152.971 	15 	547
123.693 	15 	460
123.693 	15 	454
123.693 	15 	448
123.693 	15 	390
123.693 	15 	406
120 	15 	413
120 	15 	355
120 	15 	348
120 	15 	345
90 	15 	295
90 	15 	292
90 	15 	257
90 	15 	241
67.082 	15 	69
94.8683 	15 	266
94.8683 	15 	280
94.8683 	15 	222
94.8683 	15 	220
67.082 	15 	187
67.082 	15 	174
67.082 	15 	171
67.082 	15 	170
67.082 	15 	141
67.082 	15 	141
42.4264 	15 	56
42.4264 	15 	55
42.4264 	15 	54
152.971 	15 	339
152.971 	15 	332
161.555 	15 	1001
161.555 	15 	1001
161.555 	15 	1001
150 	15 	1001
150 	15 	1001
150 	15 	1001
150 	15 	1001
150 	15 	1001
150 	15 	1001
150 	15 	1001
150 	15 	1001
150 	15 	1001
150 	15 	1001
150 	15 	1001
150 	15 	1001
150 	15 	1001
150 	15 	1001
150 	15 	1001
150 	15 	1001
150 	15 	1001
150 	15 	1001
150 	15 	1001
150 	15 	1001
150 	15 	1001
150 	15 	1001
150 	15 	1001
150 	15 	1001
150 	15 	1001
150 	15 	1001
150 	15 	1001
150 	15 	1001
150 	15 	1001
150 	15 	1001
150 	15 	1001
150 	15 	1001
150 	15 	1001
150 	15 	1001
150 	15 	1001
150 	15 	1001
150 	15 	1001
150 	15 	1001
150 	15 	1001
150 	15 	1001
150 	15 	1001
150 	15 	1001
150 	15 	1001
150 	15 	1001
150 	15 	1001
150 	15 	1001
150 	15 	1001
150 	15 	1001
150 	15 	1001
150 	15 	1001
150 	15 	1001
3012.74 	650 	17712
2318.64 	650 	8033
1481.16 	650 	1981
1353.29 	650 	1425
1321.32 	650 	1312
839.079 	650 	253
174.929 	15 	478
192.094 	15 	1001
174.929 	15 	1001
174.929 	15 	1001
192.094 	15 	956
192.094 	15 	874
192.094 	15 	1001
192.094 	15 	826
192.094 	15 	786
192.094 	15 	1001
150 	15 	1001
150 	15 	1001
150 	15 	1001
150 	15 	1001
150 	15 	1001
150 	15 	1001
150 	15 	1001
150 	15 	1001
150 	15 	1001
150 	15 	1001
150 	15 	1001
150 	15 	1001
150 	15 	1001
150 	15 	1001
150 	15 	1001
150 	15 	1001
150 	15 	1001
150 	15 	1001
150 	15 	1001
150 	15 	1001
150 	15 	1001
150 	15 	1001
150 	15 	1001
90 	15 	120
90 	15 	117
90 	15 	115
90 	15 	116
90 	15 	114
90 	15 	114
90 	15 	112
90 	15 	114
90 	15 	112
152.971 	15 	201
212.132 	15 	392
212.132 	15 	398
212.132 	15 	392
192.094 	15 	351
192.094 	15 	354
192.094 	15 	346
192.094 	15 	351
192.094 	15 	353
192.094 	15 	357
192.094 	15 	346
174.929 	15 	310
174.929 	15 	311
174.929 	15 	320
161.555 	15 	294
161.555 	15 	300
161.555 	15 	289
152.971 	15 	320
152.971 	15 	311
152.971 	15 	312
152.971 	15 	287
174.929 	15 	309
174.929 	15 	313
174.929 	15 	321
174.929 	15 	321
174.929 	15 	309
161.555 	15 	270
161.555 	15 	270
161.555 	15 	273
152.971 	15 	301
152.971 	15 	271
152.971 	15 	270
152.971 	15 	269
152.971 	15 	274
152.971 	15 	275
152.971 	15 	257
152.971 	15 	258
152.971 	15 	260
123.693 	15 	203
123.693 	15 	202
123.693 	15 	206
123.693 	15 	205
152.971 	15 	269
152.971 	15 	273
152.971 	15 	249
108.167 	15 	174
108.167 	15 	165
108.167 	15 	164
108.167 	15 	154
108.167 	15 	157
161.555 	15 	268
161.555 	15 	268
161.555 	15 	268
161.555 	15 	268
161.555 	15 	268
161.555 	15 	268
161.555 	15 	268
161.555 	15 	268
161.555 	15 	268
161.555 	15 	268
161.555 	15 	268
161.555 	15 	268
161.555 	15 	268
161.555 	15 	268
161.555 	15 	268
161.555 	15 	268
161.555 	15 	268
161.555 	15 	268
161.555 	15 	268
174.929 	15 	297
174.929 	15 	299
174.929 	15 	292
174.929 	15 	293
174.929 	15 	291
212.132 	15 	381
212.132 	15 	375
212.132 	15 	375
212.132 	15 	366
212.132 	15 	363
212.132 	15 	361
212.132 	15 	342
212.132 	15 	339
212.132 	15 	338
192.094 	15 	340
192.094 	15 	325
169.706 	15 	298
169.706 	15 	293
169.706 	15 	281
169.706 	15 	264
192.094 	15 	290
192.094 	15 	296
94.8683 	15 	137
94.8683 	15 	138
94.8683 	15 	152
94.8683 	15 	151
94.8683 	15 	157
94.8683 	15 	152
94.8683 	15 	152
94.8683 	15 	152
94.8683 	15 	147
94.8683 	15 	145
94.8683 	15 	144
94.8683 	15 	143
94.8683 	15 	141
94.8683 	15 	147
94.8683 	15 	146
94.8683 	15 	147
94.8683 	15 	134
94.8683 	15 	135
94.8683 	15 	134
212.132 	15 	392
212.132 	15 	372
212.132 	15 	372
212.132 	15 	373
212.132 	15 	348
212.132 	15 	347
212.132 	15 	344
212.132 	15 	348
212.132 	15 	338
212.132 	15 	343
212.132 	15 	340
192.094 	15 	490
192.094 	15 	436
192.094 	15 	434
192.094 	15 	425
127.279 	15 	239
212.132 	15 	418
212.132 	15 	412
212.132 	15 	413
212.132 	15 	422
212.132 	15 	419
212.132 	15 	418
212.132 	15 	431
212.132 	15 	414
212.132 	15 	417
212.132 	15 	415
169.706 	15 	353
192.094 	15 	369
192.094 	15 	383
192.094 	15 	360
192.094 	15 	346
192.094 	15 	345
192.094 	15 	363
192.094 	15 	336
150 	15 	277
150 	15 	261
150 	15 	259
150 	15 	256
108.167 	15 	175
108.167 	15 	173
108.167 	15 	182
108.167 	15 	163
108.167 	15 	168
192.094 	15 	497
169.706 	15 	484
152.971 	15 	283
150 	15 	525
150 	15 	500
150 	15 	493
150 	15 	431
150 	15 	427
161.555 	15 	443
161.555 	15 	1001
161.555 	15 	1001
161.555 	15 	389
161.555 	15 	379
192.094 	15 	464
174.929 	15 	462
134.164 	15 	355
134.164 	15 	1001
134.164 	15 	949
169.706 	15 	468
192.094 	15 	469
192.094 	15 	436
192.094 	15 	407
192.094 	15 	405
192.094 	15 	406
192.094 	15 	383
192.094 	15 	446
192.094 	15 	417
192.094 	15 	383
192.094 	15 	407
192.094 	15 	404
192.094 	15 	376
192.094 	15 	1001
192.094 	15 	1001
192.094 	15 	1001
192.094 	15 	350
192.094 	15 	363
192.094 	15 	1001
169.706 	15 	1001
169.706 	15 	1001
169.706 	15 	295
169.706 	15 	292
169.706 	15 	270
169.706 	15 	284
169.706 	15 	274
169.706 	15 	258
169.706 	15 	1001
169.706 	15 	1001
169.706 	15 	1001
169.706 	15 	1001
169.706 	15 	1001
169.706 	15 	1001
169.706 	15 	1001
169.706 	15 	1001
169.706 	15 	1001
169.706 	15 	1001
169.706 	15 	1001
169.706 	15 	1001
42.4264 	15 	47
42.4264 	15 	46
3331.46 	650 	23005
2463.61 	650 	8265
2422.65 	650 	7714
2230.13 	650 	5719
2227.79 	650 	5528
2225.46 	650 	5530
2223.12 	650 	4398
2220.79 	650 	5568
2218.45 	650 	5513
2216.12 	650 	5519
2213.79 	650 	5521
2211.45 	650 	4331
2209.12 	650 	5388
2206.78 	650 	5335
2204.45 	650 	5342
2202.11 	650 	5651
2199.78 	650 	4152
2197.44 	650 	5376
2195.11 	650 	5334
2192.77 	650 	5346
2190.44 	650 	5351
2188.1 	650 	3993
2185.77 	650 	5193
2183.44 	650 	5168
2181.1 	650 	5594
2178.77 	650 	5186
2176.43 	650 	3930
2174.1 	650 	5688
2171.76 	650 	5660
2169.43 	650 	5533
2167.09 	650 	5531
2164.76 	650 	4273
2162.42 	650 	4250
2160.09 	650 	5533
2157.76 	650 	5419
2155.42 	650 	5470
2153.09 	650 	4241
2150.75 	650 	4201
2148.42 	650 	5243
2146.08 	650 	5183
161.555 	15 	321
161.555 	15 	333
161.555 	15 	308
161.555 	15 	440
161.555 	15 	415
161.555 	15 	386
152.971 	15 	297
150 	15 	256
150 	15 	257
152.971 	15 	290
152.971 	15 	270
152.971 	15 	266
134.164 	15 	248
134.164 	15 	253
134.164 	15 	236
169.706 	15 	308
169.706 	15 	306
169.706 	15 	319
150 	15 	287
150 	15 	281
150 	15 	307
150 	15 	304
150 	15 	303
150 	15 	302
174.929 	15 	343
174.929 	15 	323
161.555 	15 	300
161.555 	15 	311
161.555 	15 	287
152.971 	15 	267
123.693 	15 	190
123.693 	15 	193
3281.59 	650 	21471
2215.61 	650 	6730
2245.78 	650 	6478
2084.27 	650 	4476
1595.63 	650 	1804
1090.32 	650 	892
826.554 	650 	215
150 	15 	291
150 	15 	288
150 	15 	285
174.929 	15 	346
174.929 	15 	344
174.929 	15 	345
150 	15 	273
161.555 	15 	329
161.555 	15 	300
161.555 	15 	296
161.555 	15 	291
161.555 	15 	291
161.555 	15 	289
134.164 	15 	228
134.164 	15 	225
134.164 	15 	221
134.164 	15 	222
152.971 	15 	252
152.971 	15 	247
152.971 	15 	244
152.971 	15 	238
152.971 	15 	225
152.971 	15 	222
152.971 	15 	221
152.971 	15 	219
152.971 	15 	213
152.971 	15 	227
161.555 	15 	325
161.555 	15 	296
161.555 	15 	286
152.971 	15 	212
152.971 	15 	210
152.971 	15 	232
152.971 	15 	215
152.971 	15 	225
152.971 	15 	222
152.971 	15 	225
152.971 	15 	214
152.971 	15 	215
94.8683 	15 	123
94.8683 	15 	118
94.8683 	15 	118
94.8683 	15 	120
94.8683 	15 	122
212.132 	15 	454
212.132 	15 	441
212.132 	15 	442
169.706 	15 	1001
169.706 	15 	1001
192.094 	15 	499
192.094 	15 	484
192.094 	15 	459
192.094 	15 	320
169.706 	15 	1001
192.094 	15 	463
192.094 	15 	315
169.706 	15 	1001
192.094 	15 	463
134.164 	15 	173
134.164 	15 	172
192.094 	15 	458
174.929 	15 	227
174.929 	15 	522
174.929 	15 	521
174.929 	15 	521
212.132 	15 	501
212.132 	15 	492
212.132 	15 	498
192.094 	15 	547
192.094 	15 	541
192.094 	15 	529
192.094 	15 	217
192.094 	15 	521
192.094 	15 	507
192.094 	15 	497
192.094 	15 	237
192.094 	15 	491
150 	15 	1001
192.094 	15 	491
174.929 	15 	544
174.929 	15 	213
174.929 	15 	540
174.929 	15 	521
174.929 	15 	544
174.929 	15 	206
174.929 	15 	518
174.929 	15 	534
192.094 	15 	219
192.094 	15 	526
192.094 	15 	513
192.094 	15 	509
192.094 	15 	236
192.094 	15 	503
192.094 	15 	488
174.929 	15 	543
174.929 	15 	211
174.929 	15 	537
174.929 	15 	523
174.929 	15 	502
174.929 	15 	225
174.929 	15 	486
174.929 	15 	479
174.929 	15 	486
174.929 	15 	481
174.929 	15 	518
192.094 	15 	1001
192.094 	15 	1001
192.094 	15 	1001
192.094 	15 	1001
192.094 	15 	1001
192.094 	15 	1001
192.094 	15 	1001
192.094 	15 	1001
192.094 	15 	1001
150 	15 	1001
150 	15 	1001
212.132 	15 	534
212.132 	15 	526
212.132 	15 	514
212.132 	15 	504
212.132 	15 	499
192.094 	15 	541
192.094 	15 	535
192.094 	15 	523
169.706 	15 	1001
192.094 	15 	505
192.094 	15 	507
192.094 	15 	489
108.167 	15 	144
212.132 	15 	1001
108.167 	15 	139
108.167 	15 	138
192.094 	15 	1001
134.164 	15 	1001
134.164 	15 	1001
134.164 	15 	1001
134.164 	15 	1001
134.164 	15 	1001
161.555 	15 	285
161.555 	15 	294
152.971 	15 	409
152.971 	15 	399
152.971 	15 	368
152.971 	15 	348
152.971 	15 	332
152.971 	15 	297
152.971 	15 	314
152.971 	15 	287
152.971 	15 	281
152.971 	15 	305
152.971 	15 	302
120 	15 	191
120 	15 	193
123.693 	15 	221
120 	15 	173
120 	15 	170
120 	15 	170
120 	15 	166
120 	15 	166
120 	15 	169
120 	15 	174
90 	15 	115
90 	15 	118
90 	15 	115
90 	15 	117
127.279 	15 	188
127.279 	15 	187
84.8528 	15 	111
84.8528 	15 	110
150 	15 	243
192.094 	15 	345
174.929 	15 	460
174.929 	15 	532
174.929 	15 	490
192.094 	15 	474
192.094 	15 	481
174.929 	15 	491
174.929 	15 	457
174.929 	15 	457
174.929 	15 	441
174.929 	15 	437
174.929 	15 	399
174.929 	15 	390
161.555 	15 	434
161.555 	15 	419
134.164 	15 	310
134.164 	15 	283
134.164 	15 	277
134.164 	15 	278
134.164 	15 	272
123.693 	15 	287
123.693 	15 	286
123.693 	15 	299
123.693 	15 	258
123.693 	15 	242
123.693 	15 	245
123.693 	15 	237
123.693 	15 	222
123.693 	15 	219
123.693 	15 	237
123.693 	15 	209
123.693 	15 	205
123.693 	15 	192
123.693 	15 	190
123.693 	15 	184
123.693 	15 	185
123.693 	15 	181
123.693 	15 	192
123.693 	15 	180
123.693 	15 	189
123.693 	15 	196
123.693 	15 	188
123.693 	15 	189
123.693 	15 	189
123.693 	15 	187
123.693 	15 	187
174.929 	15 	317
174.929 	15 	453
169.706 	15 	345
174.929 	15 	311
174.929 	15 	312
161.555 	15 	431
161.555 	15 	430
161.555 	15 	390
161.555 	15 	389
150 	15 	296
161.555 	15 	356
152.971 	15 	390
152.971 	15 	381
152.971 	15 	375
134.164 	15 	245
134.164 	15 	237
134.164 	15 	220
123.693 	15 	245
123.693 	15 	222
120 	15 	172
120 	15 	172
120 	15 	169
108.167 	15 	163
120 	15 	169
134.164 	15 	220
120 	15 	181
108.167 	15 	163
94.8683 	15 	154
94.8683 	15 	146
94.8683 	15 	142
94.8683 	15 	144
94.8683 	15 	154
94.8683 	15 	126
94.8683 	15 	128
94.8683 	15 	127
94.8683 	15 	126
67.082 	15 	61
67.082 	15 	61
67.082 	15 	59
67.082 	15 	58
67.082 	15 	58
67.082 	15 	60
212.132 	15 	367
212.132 	15 	371
192.094 	15 	363
192.094 	15 	574
169.706 	15 	500
169.706 	15 	494
169.706 	15 	473
169.706 	15 	438
169.706 	15 	432
169.706 	15 	437
169.706 	15 	411
169.706 	15 	398
169.706 	15 	402
150 	15 	373
150 	15 	361
150 	15 	363
150 	15 	332
150 	15 	312
150 	15 	312
150 	15 	310
150 	15 	289
150 	15 	288
150 	15 	294
134.164 	15 	262
134.164 	15 	259
134.164 	15 	254
134.164 	15 	236
134.164 	15 	234
134.164 	15 	218
134.164 	15 	222
134.164 	15 	222
94.8683 	15 	162
94.8683 	15 	163
94.8683 	15 	153
94.8683 	15 	150
94.8683 	15 	139
94.8683 	15 	138
94.8683 	15 	128
94.8683 	15 	128
94.8683 	15 	127
94.8683 	15 	126
94.8683 	15 	125
94.8683 	15 	129
94.8683 	15 	126
94.8683 	15 	126
94.8683 	15 	126
174.929 	15 	338
174.929 	15 	339
161.555 	15 	324
161.555 	15 	344
161.555 	15 	320
152.971 	15 	362
152.971 	15 	333
152.971 	15 	349
152.971 	15 	326
150 	15 	378
150 	15 	354
150 	15 	323
150 	15 	338
150 	15 	315
123.693 	15 	197
123.693 	15 	211
120 	15 	237
120 	15 	221
120 	15 	217
120 	15 	194
120 	15 	193
123.693 	15 	190
120 	15 	193
123.693 	15 	190
94.8683 	15 	128
94.8683 	15 	128
212.132 	15 	544
94.8683 	15 	166
94.8683 	15 	165
192.094 	15 	381
192.094 	15 	386
174.929 	15 	346
174.929 	15 	345
174.929 	15 	346
174.929 	15 	339
174.929 	15 	324
174.929 	15 	333
174.929 	15 	325
174.929 	15 	327
174.929 	15 	330
174.929 	15 	312
174.929 	15 	316
174.929 	15 	320
174.929 	15 	322
174.929 	15 	331
174.929 	15 	335
174.929 	15 	334
174.929 	15 	322
174.929 	15 	346
174.929 	15 	333
174.929 	15 	350
174.929 	15 	337
161.555 	15 	296
161.555 	15 	296
161.555 	15 	288
161.555 	15 	288
161.555 	15 	300
161.555 	15 	313
161.555 	15 	295
161.555 	15 	299
161.555 	15 	314
134.164 	15 	228
192.094 	15 	481
192.094 	15 	465
174.929 	15 	409
161.555 	15 	387
134.164 	15 	332
134.164 	15 	315
134.164 	15 	312
134.164 	15 	324
134.164 	15 	318
134.164 	15 	305
108.167 	15 	236
108.167 	15 	232
108.167 	15 	220
94.8683 	15 	233
94.8683 	15 	220
108.167 	15 	228
67.082 	15 	100
67.082 	15 	100
67.082 	15 	87
161.555 	15 	1001
161.555 	15 	1001
161.555 	15 	1001
161.555 	15 	1001
212.132 	15 	493
123.693 	15 	263
123.693 	15 	262
192.094 	15 	391
192.094 	15 	386
123.693 	15 	260
192.094 	15 	390
127.279 	15 	257
127.279 	15 	255
127.279 	15 	284
127.279 	15 	270
127.279 	15 	246
127.279 	15 	245
108.167 	15 	241
108.167 	15 	201
108.167 	15 	200
84.8528 	15 	203
84.8528 	15 	202
84.8528 	15 	197
84.8528 	15 	159
84.8528 	15 	180
84.8528 	15 	178
84.8528 	15 	153
84.8528 	15 	146
84.8528 	15 	142
67.082 	15 	107
67.082 	15 	132
67.082 	15 	66
67.082 	15 	78
67.082 	15 	64
42.4264 	15 	56
42.4264 	15 	55
42.4264 	15 	55
42.4264 	15 	38
42.4264 	15 	38
42.4264 	15 	23
42.4264 	15 	23
42.4264 	15 	23
123.693 	15 	376
123.693 	15 	367
123.693 	15 	377
123.693 	15 	346
152.971 	15 	296
152.971 	15 	296
809.388 	650 	208
789.001 	650 	168
150 	15 	433
150 	15 	456
150 	15 	367
150 	15 	326
192.094 	15 	540
192.094 	15 	536
192.094 	15 	531
192.094 	15 	527
192.094 	15 	523
169.706 	15 	432
169.706 	15 	424
169.706 	15 	420
174.929 	15 	513
150 	15 	342
150 	15 	304
150 	15 	301
150 	15 	300
150 	15 	293
152.971 	15 	334
152.971 	15 	330
152.971 	15 	328
123.693 	15 	215
152.971 	15 	329
120 	15 	234
120 	15 	232
120 	15 	233
120 	15 	234
212.132 	15 	418
212.132 	15 	415
212.132 	15 	423
212.132 	15 	414
212.132 	15 	412
212.132 	15 	412
192.094 	15 	405
192.094 	15 	403
192.094 	15 	362
192.094 	15 	361
192.094 	15 	372
192.094 	15 	356
212.132 	15 	394
212.132 	15 	396
212.132 	15 	392
174.929 	15 	378
174.929 	15 	380
150 	15 	1001
150 	15 	1001
150 	15 	981
120 	15 	1001
120 	15 	1001
120 	15 	1001
120 	15 	1001
120 	15 	1001
120 	15 	1001
120 	15 	1001
120 	15 	1001
150 	15 	730
123.693 	15 	994
123.693 	15 	959
123.693 	15 	961
123.693 	15 	943
123.693 	15 	956
123.693 	15 	959
123.693 	15 	966
123.693 	15 	629
123.693 	15 	548
123.693 	15 	480
152.971 	15 	464
152.971 	15 	426
152.971 	15 	379
152.971 	15 	376
120 	15 	508
120 	15 	435
120 	15 	433
120 	15 	411
120 	15 	360
120 	15 	351
120 	15 	333
120 	15 	291
174.929 	15 	591
174.929 	15 	597
174.929 	15 	551
174.929 	15 	544
174.929 	15 	537
174.929 	15 	515
161.555 	15 	552
161.555 	15 	546
174.929 	15 	452
174.929 	15 	418
161.555 	15 	429
161.555 	15 	432
161.555 	15 	432
161.555 	15 	395
161.555 	15 	368
161.555 	15 	367
161.555 	15 	330
161.555 	15 	318
161.555 	15 	310
161.555 	15 	309
161.555 	15 	291
152.971 	15 	330
152.971 	15 	317
152.971 	15 	285
152.971 	15 	283
152.971 	15 	284
152.971 	15 	282
152.971 	15 	255
152.971 	15 	255
123.693 	15 	204
108.167 	15 	986
123.693 	15 	205
108.167 	15 	988
123.693 	15 	205
108.167 	15 	989
123.693 	15 	205
108.167 	15 	989
150 	15 	298
150 	15 	287
150 	15 	257
152.971 	15 	300
152.971 	15 	295
161.555 	15 	399
161.555 	15 	342
161.555 	15 	341
161.555 	15 	311
161.555 	15 	310
127.279 	15 	648
127.279 	15 	583
127.279 	15 	558
127.279 	15 	556
108.167 	15 	719
